id,pubyear,titles,author,affiliated,wos_total,journal,issns,eissns
WOS:000329418600010,2014,Contributions of thrombin targets to tissue factor-dependent metastasis in hyperthrombotic mice,"Ellies, L. G.|Yokota, N.|Zarpellon, A.|Gruber, A.|Bogdanov, V. Y.|Ruggeri, Z. M.|Mackman, N.|Castellino, F. J.|Ruf, W.|Weiler, H.|Chakrabarty, S.",Blood Ctr Wisconsin|Univ Calif San Diego|Univ N Carolina|Univ Notre Dame|Oregon Hlth & Sci Univ|Oregon Hlth & Sci Univ|Univ Cincinnati|Scripps Res Inst|Scripps Res Inst,13,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,1538-7933,1538-7836
WOS:000329431200006,2014,"Resolvins, Specialized Proresolving Lipid Mediators, and Their Potential Roles in Metabolic Diseases","Spite, Matthew|Claria, Joan|Serhan, Charles N.",Harvard Univ|Brigham & Womens Hosp|Univ Barcelona|Univ Louisville|Univ Louisville,115,CELL METABOLISM,1550-4131,1932-7420
WOS:000329431200007,2014,Partial and Transient Reduction of Glycolysis by PFKFB3 Blockade Reduces Pathological Angiogenesis,"Cauwenberghs, Sandra|Chesney, Jason|Cascante, Marta|Telang, Sucheta|Gerhardt, Holger|Diaz-Moralli, Santiago|Vinckier, Stefan|Bouche, Ann|Cornelissen, Ivo|Tembuyser, Bieke|Blanco, Raquel|Wang, Xingwu|Bifari, Francesco|Goveia, Jermaine|Quaegebeur, Annelies|Dewerchin, Mieke|Carmeliet, Peter|Schoors, Sandra|Kuchnio, Anna|Wong, Brian W.|Ghesquiere, Bart|Georgiadou, Maria|Cantelmo, Anna Rita|De Bock, Katrien",Univ Louisville|VIB|Univ Leuven|Univ Barcelona|Univ Barcelona|Canc Res UK|VIB|Univ Leuven,108,CELL METABOLISM,1550-4131,1932-7420
WOS:000329434300019,2014,Faulty ECM Signaling Facilitates Autoimmune Lymphomagenesis,"Brekken, Rolf A.",UT Southwestern Med Ctr|UT Southwestern Med Ctr|UT Southwestern Med Ctr,1,CANCER DISCOVERY,2159-8274,2159-8290
WOS:000329479600006,2013,Forgetting to Switch Off SMAD2 in Aneurysmal Disease,"Leung, Amy|Natarajan, Rama",City Hope Natl Med Ctr,1,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000329480200003,2013,Choosing Smads Smooth Muscle Origin-Specific Transforming Growth Factor-beta Signaling,"Majesky, Mark W.",Univ Washington|Univ Washington|Univ Washington,5,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000329480200013,2013,Enhanced Efferocytosis of Apoptotic Cardiomyocytes Through Myeloid-Epithelial-Reproductive Tyrosine Kinase Links Acute Inflammation Resolution to Cardiac Repair After Infarction,"Iwata, Shinichi|Han, Xiaoqiang|Homma, Shunichi|Vaughan, Douglas E.|Morrow, John P.|Drosatos, Konstantinos|Lomasney, Jon|Kishore, Raj|Thorp, Edward B.|Engman, David M.|Miller, Stephen D.|Wan, Elaine|Dehn, Shirley|Yeap, Xin Yi|Terry, Rachael|Novak, Margaret|Zhang, Shuang",Columbia Univ|Northwestern Univ,60,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000329535600002,2014,Pathology of Second-Generation Everolimus-Eluting Stents Versus First-Generation Sirolimus- and Paclitaxel-Eluting Stents in Humans,"Sakakura, Kenichi|Foerst, Jason|Nakano, Masataka|Kolodgie, Frank D.|Virmani, Renu|Vorpahl, Marc|Otsuka, Fumiyuki|Finn, Aloke V.|Ladich, Elena|Kutys, Robert|Newell, John B.",Emory Univ|Partners Hlth Care Syst|Virginia Tech|CVPath Inst Inc,150,CIRCULATION,0009-7322,1524-4539
WOS:000329569500005,2013,This Niche Is a Maze; An Amazing Niche,"Frenette, Paul S.|Hanoun, Maher",Albert Einstein Coll Med|Albert Einstein Coll Med|Albert Einstein Coll Med,19,CELL STEM CELL,1934-5909,1875-9777
WOS:000329633500007,2014,Pre-treatment of mice with tumor-conditioned media accelerates metastasis to lymph nodes and lungs: a new spontaneous breast cancer metastasis model,"Lee, Esak|Popel, Aleksander S.|Pandey, Niranjan B.",Johns Hopkins Univ|Johns Hopkins Univ|Johns Hopkins Univ|Johns Hopkins Univ,13,CLINICAL & EXPERIMENTAL METASTASIS,0262-0898,1573-7276
WOS:000329726200024,2013,Rasip1 regulates vertebrate vascular endothelial junction stability through Epac1-Rap1 signaling,"Posthuma, George|De Maziere, Ann|Wilson, Christopher W.|Parker, Leon H.|Hall, Christopher J.|Smyczek, Tanya|Mak, Judy|Ye, Weilan|Crosier, Philip S.|Klumperman, Judith|Warming, Soren|Roose-Girma, Merone|Crow, Ailey|Vitorino, Philip|Chalouni, Cecile|Sagolla, Meredith",Genentech Inc|Univ Med Ctr Utrecht|Univ Med Ctr Utrecht|Univ Auckland|Genentech Inc,21,BLOOD,0006-4971,1528-0020
WOS:000329737600013,2013,Vaso-occlusion in sickle cell disease: pathophysiology and novel targeted therapies,"Manwani, Deepa|Frenette, Paul S.",Albert Einstein Coll Med|Albert Einstein Coll Med|Albert Einstein Coll Med|Albert Einstein Coll Med,49,BLOOD,0006-4971,1528-0020
WOS:000329742300025,2014,VWF-mediated leukocyte recruitment with chromatin decondensation by PAD4 increases myocardial ischemia/reperfusion injury in mice,"Wang, Yanming|Brill, Alexander|Erpenbeck, Luise|Gallant, Maureen|De Meyer, Simon F.|Martinod, Kimberly|Borissoff, Julian I.|Savchenko, Alexander S.|Wagner, Denisa D.",Boston Childrens Hosp|Penn State Univ|Harvard Univ|Harvard Univ|Boston Childrens Hosp,48,BLOOD,0006-4971,1528-0020
WOS:000329747100018,2013,Lung endothelial HO-1 targeting in vivo using lentiviral miRNA regulates apoptosis and autophagy during oxidant injury,"Jiang, Ge|Sauler, Maor|Lee, Patty J.|Zhang, Yi",Chinese Acad Sci|Yale Univ,24,FASEB JOURNAL,0892-6638,1530-6860
WOS:000329747100034,2013,Endothelial cell junctional adhesion molecule C plays a key role in the development of tumors in a murine model of ovarian cancer,"Whiteford, James R.|Colom, Bartomeu|Leinster, David A.|Nourshargh, Sussan|Balkwill, Frances R.|Imhof, Beat A.|Aurrand-Lions, Michel|Chavakis, Triantafyllos|McNeish, Iain A.|Lockley, Michelle|Ennis, Darren P.",Ctr Med Univ Geneva|Tech Univ Dresden|Aix Marseille Univ|Queen Mary Univ London|Queen Mary Univ London,6,FASEB JOURNAL,0892-6638,1530-6860
WOS:000329760600014,2014,Collagenase-resistant collagen promotes mouse aging and vascular cell senescence,"O'Neil, Caroline|Pickering, J. Geoffrey|Gros, Robert|Holdsworth, David Wayne|Chu, Michael W. A.|Arpino, John-Michael|Watson, Alanna|Nong, Zengxuan|Yin, Hao|Vafaie, Faran",London Hlth Sci Ctr|Univ Western Ontario|Univ Western Ontario|Univ Western Ontario|Univ Western Ontario|Univ Western Ontario|Univ Western Ontario,13,AGING CELL,1474-9718,1474-9726
WOS:000329814700019,2013,25-Hydroxycholesterol Activates the Integrated Stress Response to Reprogram Transcription and Translation in Macrophages,"Quehenberger, Oswald|Russell, David W.|Spector, Deborah H.|Cavener, Douglas R.|Subramaniam, Shankar|Fahy, Eoin|Dennis, Edward A.|Brown, H. Alex|Merrill, Alfred H., Jr.|Murphy, Robert C.|Sullards, M. Cameron|Raetz, Christian R. H.|McDonald, Jeffrey G.|Fox, Jesse N.|Reichart, Donna|Shibata, Norihito|Crotti, Andrea|Lam, Michael T.|Spann, Nathanael J.|Saijo, Kaoru|Morello, Christopher S.|Kaikkonen, Minna U.|Maurya, Mano R.|Romanoski, Casey E.|Carlin, Aaron F.|Glass, Christopher K.",Natl Inst Hlth Sci|Penn State Univ|Georgia Inst Technol|Georgia Inst Technol|Georgia Inst Technol|Georgia Inst Technol|Univ Colorado Denver|Duke Univ|Vanderbilt Univ|Univ Texas SW Med Ctr Dallas|Univ Calif San Diego|Univ Calif San Diego|Univ Calif San Diego|Univ Calif San Diego,20,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000329838300005,2014,SOCS1 Prevents Graft Arteriosclerosis by Preserving Endothelial Cell Function,"Qin, Lingfeng|Yu, Luyang|Min, Wang|Tellides, George|Liu, Renjing|Zhang, Haifeng|Huang, Qunhua",Zhejiang Univ|Yale Univ|Yale Univ,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,0735-1097,1558-3597
WOS:000329848600007,2014,Short Hairpin RNA Gene Silencing of Prolyl Hydroxylase-2 with a Minicircle Vector Improves Neovascularization of Hindlimb Ischemia,"Lijkwan, Maarten A.|Kooreman, Nigel G.|de Vries, Margreet R.|Peters, Hendrika A. B.|Bos, Ernst J.|Hellingman, Alwine A.|Wu, Joseph C.|Huang, Mei|Quax, Paul H. A.|Hamming, Jaap F.|Robbins, Robert C.|van der Bogt, Koen E. A.",Leiden Univ|Leiden Univ|Stanford Univ|Stanford Univ|Stanford Univ|Stanford Univ,15,HUMAN GENE THERAPY,1043-0342,1557-7422
WOS:000329868100072,2013,Proteomic Profiling of Endothelial Invasion Revealed Receptor for Activated C Kinase 1 (RACK1) Complexed with Vimentin to Regulate Focal Adhesion Kinase (FAK),"Abbey, Colette A.|Dave, Jui M.|Kang, Hojin|Maxwell, Steve A.|Bayless, Kayla J.",Texas A&M Hlth Sci Ctr,14,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000329877600031,2013,Vascular endothelial growth factor is important for brown adipose tissue development and maintenance,"Kahn, C. Ronald|D'Amore, Patricia A.|Bagchi, Mandrita|Kim, Leo A.|Boucher, Jeremie|Walshe, Tony E.",Massachusetts Eye & Ear Infirm|Harvard Univ|Harvard Univ|Harvard Univ,19,FASEB JOURNAL,0892-6638,1530-6860
WOS:000329878200004,2014,Epicardial-Derived Adrenomedullin Drives Cardiac Hyperplasia During Embryogenesis,"Nishikimi, Toshio|Li, Manyu|Wetzel-Strong, Sarah E.|Klein, Klara R.|Caron, Kathleen M.",Univ N Carolina|Kyoto Univ|Univ N Carolina,9,DEVELOPMENTAL DYNAMICS,1058-8388,1097-0177
WOS:000329893300003,2014,"Effects of crosslinking on the mechanical properties, drug release and cytocompatibility of protein polymers","Caves, Jeffrey M.|Li, Wehnsheng|Chaikof, Elliot L.|Martinez, Adam W.|Ravi, Swathi",Harvard Univ|Harvard Univ|Emory Univ,23,ACTA BIOMATERIALIA,1742-7061,1878-7568
WOS:000329893300018,2014,Composition of intraperitoneally implanted electrospun conduits modulates cellular elastic matrix generation,"Bashur, Chris A.|Ramamurthi, Anand",Cleveland Clin,5,ACTA BIOMATERIALIA,1742-7061,1878-7568
WOS:000329923100004,2013,Prohealing Endothelial Progenitor Cell Capture Stents Do the Cells Captured Explain the Clinical Outcomes?,"Leopold, Jane A.",Harvard Univ,2,CIRCULATION-CARDIOVASCULAR INTERVENTIONS,1941-7640,1941-7632
WOS:000329941200001,2014,Novel mediators and biomarkers of thrombosis,"Smyth, Susan S.|Sexton, Travis",Lexington VA Med Ctr|Univ Kentucky,1,JOURNAL OF THROMBOSIS AND THROMBOLYSIS,0929-5305,1573-742X
WOS:000329945700013,2014,Multimodality Imaging Approach for Serial Assessment of Regional Changes in Lower Extremity Arteriogenesis and Tissue Perfusion in a Porcine Model of Peripheral Arterial Disease,"Lin, Ben A.|Stacy, Mitchel R.|Yu, Da Yu|Maxfield, Mark W.|Jaba, Irina M.|Jozwik, Bartosz P.|Zhuang, Zhen W.|Hawley, Christi L.|Caracciolo, Christopher M.|Pal, Prasanta|Tirziu, Daniela|Sampath, Smita|Sinusas, Albert J.",Yale Univ|Yale Univ|Yale Univ|Yale Univ,14,CIRCULATION-CARDIOVASCULAR IMAGING,1941-9651,1942-0080
WOS:000329984300005,2014,Nox-derived ROS are acutely activated in pressure overload pulmonary hypertension: indications for a seminal role for mitochondrial Nox4,"Shiva, Sruti|Al Ghouleh, Imad|Pagano, Patrick J.|Baust, Jeff|Frazziano, Giovanna|Champion, Hunter C.",Fdn RiMED|Univ Pittsburgh|Univ Pittsburgh|Univ Pittsburgh,18,AMERICAN JOURNAL OF PHYSIOLOGY-HEART AND CIRCULATORY PHYSIOLOGY,0363-6135,1522-1539
WOS:000329993600002,2013,Status of Large-scale Analysis of Post-translational Modifications by Mass Spectrometry,"Mann, Matthias|Olsen, Jesper V.",Max Planck Inst Biochem|Univ Copenhagen,196,MOLECULAR & CELLULAR PROTEOMICS,1535-9476,1535-9484
WOS:000329993600014,2013,SILAC-Based Proteomics of Human Primary Endothelial Cell Morphogenesis Unveils Tumor Angiogenic Markers,"Mann, Matthias|Zanivan, Sara|Maione, Federica|Hein, Marco Y.|Hernandez-Fernaud, Juan Ramon|Ostasiewicz, Pawel|Giraudo, Enrico",Univ Copenhagen|Wroclaw Med Univ|Univ Turin|Inst Canc Res Candiolo IRCC|Beatson Inst Canc Res|Max Planck Inst Biochem,22,MOLECULAR & CELLULAR PROTEOMICS,1535-9476,1535-9484
WOS:000329999000034,2013,Extracellular histones are essential effectors of C5aR-and C5L2-mediated tissue damage and inflammation in acute lung injury,"Standiford, Theodore J.|Zetoune, Firas S.|Russkamp, Norman F.|Ruemmler, Robert|Ward, Peter A.|Sarma, J. Vidya|Bosmann, Markus|Grailer, Jamison J.",Univ Michigan|Univ Michigan|Univ Med Ctr|Univ Med Ctr,63,FASEB JOURNAL,0892-6638,1530-6860
WOS:000330030200013,2013,Integrins in mechanotransduction,"Ross, Tyler D.|Schwartz, Martin A.|Ouyang, Mingxing|Tanaka, Keiichiro|Baeyens, Nicolas|Yun, Sanguk|Coon, Brian G.",Yale Cardiovasc Res Ctr,105,CURRENT OPINION IN CELL BIOLOGY,0955-0674,1879-0410
WOS:000330080700003,2014,Angiotensin II induces Fat1 expression/activation and vascular smooth muscle cell migration via Nox1-dependent reactive oxygen species generation,"Riascos-Bernal, D. F.|Sibinga, N. E. S.|Tostes, R. C.|Touyz, R. M.|Callera, G. E.|Chinnasamy, P.|Bruder-Nascimento, T.|Cau, S. B.",Univ Glasgow|Univ Ottawa|Pontificia Univ Javeriana|Albert Einstein Coll Med|Albert Einstein Coll Med|Univ Sao Paulo,23,JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,0022-2828,1095-8584
WOS:000330138600009,2013,Collagen-based substrates with tunable strength for soft tissue engineering,"Liu, Liying|Dai, Erbin|Kumar, Vivek A.|Caves, Jeffrey M.|Haller, Carolyn A.|Chaikof, Elliot L.|Grainger, Stephanie",Emory Univ|Harvard Univ|Harvard Univ,11,BIOMATERIALS SCIENCE,2047-4830,2047-4849
WOS:000330147800016,2013,Quantitative Proteomics Reveals Diverse Roles of miR-148a from Gastric Cancer Progression to Neurological Development,"Juan, Hsueh-Fen|Tseng, Chien-Wei|Hu, Chia-Wei|Chien, Chih-Wei|Huang, Hsuan-Cheng|Ku, Wei-Chi|Lee, Shyh-Jye|Chen, Yu-Ju",Natl Taiwan Univ|Fu Jen Catholic Univ|Natl Yang Ming Univ|Natl Yang Ming Univ|Acad Sinica|Natl Tsing Hua Univ|Natl Taiwan Univ|Natl Taiwan Univ,8,JOURNAL OF PROTEOME RESEARCH,1535-3893,1535-3907
WOS:000330150600002,2014,Quantitative shotgun proteomics: considerations for a high-quality workflow in immunology,"Mann, Matthias|Meissner, Felix",Max Planck Inst Biochem,42,NATURE IMMUNOLOGY,1529-2908,1529-2916
WOS:000330182700006,2014,Tracking gene and cell fate for therapeutic gain,"Wu, Joseph C.|Kooreman, Nigel G.|Ransohoff, Julia D.",Inst Stem Cell Biol & Regenerat Med|Stanford Univ|Stanford Univ|Stanford Cardiovasc Inst,10,NATURE MATERIALS,1476-1122,1476-4660
WOS:000330195300003,2014,Microablation of collagen-based substrates for soft tissue engineering,"Kumar, Vivek A.|Martinez, Adam W.|Haller, Carolyn A.|Chaikof, Elliot L.|Naik, Nisarga|Caves, Jeffrey M.",Emory Univ|Harvard Univ|Harvard Univ,2,BIOMEDICAL MATERIALS,1748-6041,1748-605X
WOS:000330298800039,2013,Microfibril-associated Glycoprotein 2 (MAGP2) Loss of Function Has Pleiotropic Effects in Vivo,"Shipley, J. Michael|Craft, Clarissa S.|Kober, Daniel L.|Miller, Chantel A.|Brett, Thomas J.|Toennies, Holly M.|Broekelmann, Thomas J.|Knutsen, Russell H.|Combs, Michelle D.|Mecham, Robert P.|Trask, Barbara C.|Atkinson, Jeffrey J.",Weber State Univ|Washington Univ|Washington Univ|Washington Univ|Washington Univ,13,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000330327600006,2013,Expanding Role of Delta-Like 4 Mediated Notch Signaling in Cardiovascular and Metabolic Diseases,"Aikawa, Masanori|Fukuda, Daiju",Harvard Univ,10,CIRCULATION JOURNAL,1346-9843,1347-4820
WOS:000330332800008,2014,Heme oxygenase-1 counteracts contrast media-induced endothelial cell dysfunction,"Peyton, Kelly J.|Chang, Chao-Fu|Liu, Xiao-Ming|Durante, William",Univ Missouri|Taipei City Hosp|Natl Yang Ming Univ,12,BIOCHEMICAL PHARMACOLOGY,0006-2952,1873-2968
WOS:000330350300004,2013,Understanding the Pharmacokinetics of Oral Treprostinil in Patients With Pulmonary Arterial Hypertension,"Perez, Vinicio A. de Jesus",Stanford Univ,1,JOURNAL OF CARDIOVASCULAR PHARMACOLOGY,0160-2446,1533-4023
WOS:000330350900018,2013,Overview of High Throughput Sequencing Technologies to Elucidate Molecular Pathways in Cardiovascular Diseases,"Snyder, Michael P.|Churko, Jared M.|Mantalas, Gary L.|Wu, Joseph C.",Stanford Univ|Stanford Univ|Stanford Univ|Stanford Univ|Stanford Univ,27,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000330353800042,2013,Protection Against Ischemia/Reperfusion Injury by High-Density Lipoprotein and Its Components,"Reddy, Srinivasa T.|Fogelman, Alan M.|Navab, Mohamad",Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles,0,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000330353800043,2013,Diverse Contributions From the Initial Discovery of Mechanisms of Angiotensin II-Induced Oxidation in Smooth Muscle Cells,"Lu, Hong|Daugherty, Alan",Univ Kentucky,1,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000330535100012,2014,ABCG1-mediated generation of extracellular cholesterol microdomains,"Addadi, Lia|Freeman, Sebastian R.|Jin, Xueting|Anzinger, Joshua J.|Xu, Qing|Purushothaman, Sonya|Fessler, Michael B.|Kruth, Howard S.",Weizmann Inst Sci|NIEHS|NHLBI,8,JOURNAL OF LIPID RESEARCH,0022-2275,1539-7262
WOS:000330535500001,2013,Screening Drug-Induced Arrhythmia Events Using Human Induced Pluripotent Stem Cell-Derived Cardiomyocytes and Low-Impedance Microelectrode Arrays,"Liang, Ping|Lee, Andrew S.|Patlolla, Bhagat|Burridge, Paul W.|Lan, Feng|Gong, Tingyu|Sharma, Arun|Sanchez-Freire, Veronica|Simmons, Chelsey|Navarrete, Enrique G.|Wu, Joseph C.|Bers, Donald M.|Robbins, Robert C.|Wu, Sean M.|Beygui, Ramin E.|Wu, Haodi",Univ Calif Davis|Dept Cardiothorac Surg|Sch Mech Engn|Dept Radiol|Stanford Cardiovasc Inst|Inst Stem Cell Biol & Regenerat Med|Stanford Univ,119,CIRCULATION,0009-7322,1524-4539
WOS:000330556200049,2014,The impact of the receptor binding profiles of the vascular endothelial growth factors on their angiogenic features,"Rintanen, Nina|Heikura, Tommi|Jauhiainen, Suvi|Yla-Herttuala, Seppo|Marjomaki, Varpu|Alitalo, Kari|Airenne, Kari J.|Nieminen, Tiina|Toivanen, Pyry I.",Kuopio Univ Hosp|Kuopio Univ Hosp|Univ Helsinki|Univ Jyvaskyla|AI Virtanen Inst Mol Sci,14,BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS,0304-4165,1872-8006
WOS:000330573500007,2014,Neuropilin 1 (NRP1) hypomorphism combined with defective VEGF-A binding reveals novel roles for NRP1 in developmental and pathological angiogenesis,"Yamaji, Maiko|Mahmoud, Marwa|Herzog, Birger|Fantin, Alessandro|Zachary, Ian|Ruhrberg, Christiana|Denti, Laura|Plein, Alice",UCL|UCL,45,DEVELOPMENT,0950-1991,1477-9129
WOS:000330573500010,2014,High-resolution imaging of cardiomyocyte behavior reveals two distinct steps in ventricular trabeculation,"Stuurman, Nico|Thorn, Kurt S.|Liu, Jiandong|Staudt, David W.|Liebling, Michael|Stainier, Didier Y. R.",Max Planck Inst Heart & Lung Res|Univ Calif San Francisco|Univ Calif Santa Barbara|Univ Calif San Francisco|Univ Calif San Francisco|Univ N Carolina|Univ N Carolina|Univ Calif San Francisco|Univ Calif San Francisco,35,DEVELOPMENT,0950-1991,1477-9129
WOS:000330580800020,2014,Progesterone Receptor in the Vascular Endothelium Triggers Physiological Uterine Permeability Preimplantation,"McDonald, Austin I.|Iruela-Arispe, M. Luisa|Mikkola, Hanna K. A.|Tontonoz, Peter|Dejana, Elisabetta|Chao, Lily C.|Orsenigo, Fabrizio|Allen, Nancy C.|Sanchez, Lauren A.|He, Huanhuan|Domigan, Courtney K.|Warren, Carmen M.|Hashimoto-Partyka, Minako K.|Enciso, Josephine M.|Org, Toenis|Murphy, Thomas J.|Goddard, Lauren M.",Fdn FIRC Inst Mol Oncol|Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles,12,CELL,0092-8674,1097-4172
WOS:000330582700031,2014,Flow patterns regulate hyperglycemia-induced subendothelial matrix remodeling during early atherogenesis,"Orr, A. Wayne|Albert, Patrick|McInnis, Marshall C.|Yurdagul, Arif, Jr.|Green, Jonette",LSU Hlth Sci Ctr Shreveport|LSU Hlth Sci Ctr Shreveport,16,ATHEROSCLEROSIS,0021-9150,1879-1484
WOS:000330582700041,2014,Advanced atherosclerosis is associated with increased medial degeneration in sporadic ascending aortic aneurysms,"Albini, Paul T.|LeMaire, Scott A.|Segura, Ana Maria|Liu, Guanghui|Minard, Charles G.|Coselli, Joseph S.|Shen, Ying H.|Milewicz, Dianna M.",Univ Texas Hlth Sci Ctr Houston|Baylor Coll Med|St Lukes Episcopal Hosp|St Lukes Episcopal Hosp|Baylor Coll Med,10,ATHEROSCLEROSIS,0021-9150,1879-1484
WOS:000330595400003,2014,Immobilization of Actively Thromboresistant Assemblies on Sterile Blood-Contacting Surfaces,"Dorr, Brent M.|Marzec, Ulla M.|Hurst, Sawan|Hinds, Monica T.|Hanson, Stephen R.|Liu, David R.|Chaikof, Elliot L.|Qu, Zheng|Krishnamurthy, Venkat|Haller, Carolyn A.",Oregon Hlth & Sci Univ|Harvard Univ|Georgia Inst Technol|Harvard Univ|Harvard Univ,14,ADVANCED HEALTHCARE MATERIALS,2192-2640,2192-2659
WOS:000330596300028,2013,FOG2 Protein Down-regulation by Transforming Growth Factor-beta 1-induced MicroRNA-200b/c Leads to Akt Kinase Activation and Glomerular Mesangial Hypertrophy Related to Diabetic Nephropathy,"Lanting, Linda|Wang, Mei|Yuan, Hang|Kato, Mitsuo|Park, Jung Tak|Castro, Nancy|Natarajan, Rama",Beckman Res Inst City Hope,32,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000330596300059,2013,"Fibulin-3,-4, and-5 Are Highly Susceptible to Proteolysis, Interact with Cells and Heparin, and Form Multimers","Reinhardt, Dieter P.|Djokic, Jelena|Bartels, Rainer|Nelea, Valentin|Fagotto-Kaufmann, Christine",Airway Res Ctr North|McGill Univ|McGill Univ,15,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000330606400002,2014,Valvular dystrophy associated filamin A mutations reveal a new role of its first repeats in small-GTPase regulation,"Probst, V.|Duval, D.|Lardeux, A.|Le Tourneau, T.|Norris, R. A.|Markwald, R. R.|Sauzeau, V.|Levine, R.|Le Marec, H.|Schott, J. J.|Merot, J.",Massachusetts Gen Hosp|Med Univ S Carolina|CNRS,9,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH,0167-4889,0006-3002
