id,pubyear,titles,author,affiliated,wos_total,journal,issns,eissns
WOS:000279450400005,2010,"Explant Outgrowth, Propagation and Characterization of Human Pericytes","Pober, Jordan S.|Shepherd, Benjamin R.|Maier, Cheryl L.|Yi, Tai",Yale Univ|Yale Univ|Yale Univ,42,MICROCIRCULATION,1073-9688,1549-8719
WOS:000279886000011,2010,Nuclear Receptors and Inflammation Control: Molecular Mechanisms and Pathophysiological Relevance,"Glass, Christopher K.|Huang, Wendy",Univ Calif San Diego,63,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000280179100007,2010,Lymphangioleiomyomatosis (LAM): Molecular insights lead to targeted therapies,"Taveira-DaSilva, Angelo|El-Chemaly, Souheil|Cai, Xiong|Moss, Joel|Darling, Thomas|Moses, Marsha|Glasgow, Connie G.|Steagall, Wendy K.|Pacheco-Rodriguez, Gustavo",Uniformed Serv Univ Hlth Sci|Harvard Univ|Childrens Hosp Boston|NHLBI,22,RESPIRATORY MEDICINE,0954-6111,1532-3064
WOS:000280373900003,2010,Mechanisms of Vein Graft Adaptation to the Arterial Circulation - Insights Into the Neointimal Algorithm and Management Strategies,"Ziegler, Kenneth|Dardik, Alan|Eghbalieh, Sammy D. D.|Model, Lynn|Muto, Akihito",VA Connecticut Healthcare Syst|St Marys Hosp|Yale Univ|Yale Univ,60,CIRCULATION JOURNAL,1346-9843,1347-4820
WOS:000280446800006,2010,Expression and Functional Significance of Nicotinamide N-methyl Transferase in Skeletal Muscles of Patients with Chronic Obstructive Pulmonary Disease,"Mofarrahi, Mahroo|Sigala, Ioanna|Kim, Ho Cheol|Hussain, Sabah N. A.|Vassilakopoulos, Theodoros|Maltais, Francois|Bellenis, Ioannis|Debigare, Richard",Univ Laval|Univ Athens|McGill Univ|McGill Univ|Gyeongsang Natl Univ,17,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,1073-449X,1535-4970
WOS:000280648700005,2010,Host Myeloid Cells Are Necessary for Creating Bioengineered Human Vascular Networks In Vivo,"Allen, Patrick|Bischoff, Joyce|Klagsbrun, Michael|De Obaldia, Maria E.|Melero-Martin, Juan M.|Dudley, Andrew C.",Harvard Univ|Harvard Univ|Harvard Univ|Harvard Univ,34,TISSUE ENGINEERING PART A,1937-3341,1937-335X
WOS:000280665700003,2010,"Antecedent Ethanol Attenuates Cerebral Ischemia/Reperfusion-Induced Leukocyte-Endothelial Adhesive Interactions and Delayed Neuronal Death: Role of Large Conductance, Ca2+-activated K plus Channels","Korthuis, Ronald J.|Wang, Qun|Kalogeris, Theodore J.|Jones, Allan W.|Wang, Meifang",Univ Missouri|Univ Missouri,19,MICROCIRCULATION,1073-9688,1549-8719
WOS:000280972200001,2010,Review article: lymphatic system and associated adipose tissue in the development of inflammatory bowel disease,"von der Weid, P. -Y.|Rainey, K. J.",Univ Calgary,25,ALIMENTARY PHARMACOLOGY & THERAPEUTICS,0269-2813,1365-2036
WOS:000281100300011,2010,Redox Pioneer: Professor Joseph Loscalzo,"Leopold, Jane A.",Harvard Univ,2,ANTIOXIDANTS & REDOX SIGNALING,1523-0864,1557-7716
WOS:000281157800016,2010,Genetic Architecture Underlying Variation in Extent and Remodeling of the Collateral Circulation,"Dai, Xuming|Faber, James E.|Wang, Shiliang|Zhang, Hua|Sealock, Robert",Univ N Carolina|Univ N Carolina,45,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000281481800004,2010,Mass spectrometry-based proteomics in cell biology,"Walther, Tobias C.|Mann, Matthias",Yale Univ|Max Planck Inst Biochem,220,JOURNAL OF CELL BIOLOGY,0021-9525,1540-8140
WOS:000281619300001,2010,Resident intimal dendritic cells and the initiation of atherosclerosis,"Jongstra-Bilen, Jenny|Cybulsky, Myron I.",Univ Toronto|Univ Toronto|Univ Toronto,38,CURRENT OPINION IN LIPIDOLOGY,0957-9672,1473-6535
WOS:000281875900012,2010,Il-19 reduces VSMC activation by regulation of mRNA regulatory factor HuR and reduction of mRNA stability,"Herrick, David|Cuneo, Anthony A.|Autieri, Michael V.",Temple Univ,32,JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,0022-2828,1095-8584
WOS:000282112300015,2010,Biomechanical alterations of dendritic cells by co-culturing with K562 CML cells and their potential role in immune escape,"Zhang, Yingyu|Ka, Weibo|Sun, Dagong|Wang, Xianwei|Xieg, Lide|Wen, Zongyao|Chien, Shu|Yao, Weijuan|Xu, Xiaofeng|Sun, Li|Zha, Yi|Chen, Xiaopeng|Wang, Xifu|Zeng, Zhu",Beijing Red Cross Blood Ctr|Chengde Med Coll|Peking Univ|Peking Univ|Univ Calif San Diego|Univ Calif San Diego|Guiyang Med Coll|Peking Univ|Capital Med Univ,4,JOURNAL OF BIOMECHANICS,0021-9290,1873-2380
WOS:000282136100015,2010,The impact of the extracellular matrix on inflammation,"Sorokin, Lydia",Univ Munster|Univ Munster,258,NATURE REVIEWS IMMUNOLOGY,1474-1733,1474-1741
WOS:000282278700015,2010,Strain-dependent variation in collateral circulatory function in mouse hindlimb,"Chalothorn, Dan|Faber, James E.",Univ N Carolina|Univ N Carolina,49,PHYSIOLOGICAL GENOMICS,1094-8341,1531-2267
WOS:000282368900003,2010,Quantitative Proteomics of Caveolin-1-regulated Proteins CHARACTERIZATION OF POLYMERASE I AND TRANSCRIPT RELEASE FACTOR/CAVIN-1 IN ENDOTHELIAL CELLS,"Derakhshan, Behrad|Lee, Ji Y.|Zhao, Hongyu|Davalos, Alberto|Sessa, William C.|Colangelo, Christopher|Luo, Ruiyan|Fernandez-Hernando, Carlos|Sowa, Grzegorz|Lin, Michelle I.",Yale Univ|Univ Missouri|Yale Univ|Yale Univ,21,MOLECULAR & CELLULAR PROTEOMICS,1535-9476,1535-9484
WOS:000282368900014,2010,Proteomics on an Orbitrap Benchtop Mass Spectrometer Using All-ion Fragmentation,"Geiger, Tamar|Mann, Matthias|Cox, Juergen",Max Planck Inst Biochem,136,MOLECULAR & CELLULAR PROTEOMICS,1535-9476,1535-9484
WOS:000282392900009,2010,Gene therapy from the perspective of systems biology,"Mac Gabhann, Feilim|Annex, Brian H.|Popel, Aleksander S.",Univ Virginia|Univ Virginia|Johns Hopkins Univ|Johns Hopkins Univ|Johns Hopkins Univ,14,CURRENT OPINION IN MOLECULAR THERAPEUTICS,1464-8431,2040-3445
WOS:000282658900004,2010,The Role of Endoplasmic Reticulum Stress in the Progression of Atherosclerosis,"Tabas, Ira",Columbia Univ|Columbia Univ|Columbia Univ,227,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000283003400036,2010,FRNK Overexpression Limits the Depth and Frequency of Vascular Smooth Muscle Cell Invasion in a Three-Dimensional Fibrin Matrix,"Samarel, A. M.|Brewster, L. P.|Ucuzian, A. A.|Brey, E. M.|Liwanag, M.|Greisler, H. P.",Jr VA Hosp|Loyola Univ|Millikin Univ|IIT|Jr VA Hosp|Loyola Univ|Loyola Univ,6,JOURNAL OF CELLULAR PHYSIOLOGY,0021-9541,1097-4652
WOS:000283621800015,2010,The cellular response to hypoxia: tuning the system with microRNAs,"Loscalzo, Joseph",Harvard Univ,44,JOURNAL OF CLINICAL INVESTIGATION,0021-9738,1558-8238
WOS:000283713500006,2010,Systems biology of pro-angiogenic therapies targeting the VEGF system,"Popel, Aleksander S.|Qutub, Amina A.|Mac Gabhann, Feilim|Annex, Brian H.",Univ Virginia|Univ Virginia|Johns Hopkins Univ|Johns Hopkins Univ|Johns Hopkins Univ,44,WILEY INTERDISCIPLINARY REVIEWS-SYSTEMS BIOLOGY AND MEDICINE,1939-5094,1939-005X
WOS:000283805700010,2010,Dynamics of endothelial cell behavior in sprouting angiogenesis,"Eilken, Hanna M.|Adams, Ralf H.",Univ Munster|Univ Munster,210,CURRENT OPINION IN CELL BIOLOGY,0955-0674,1879-0410
WOS:000283912200003,2010,Specialized pro-resolving lipid mediators in the inflammatory response: An update,"Serhan, Charles N.|Bannenberg, Gerard",CSIC|Harvard Univ|Brigham & Womens Hosp,168,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR AND CELL BIOLOGY OF LIPIDS,1388-1981,0006-3002
WOS:000283952300010,2010,Atherogenic Lipids and Lipoproteins Trigger CD36-TLR2-Dependent Apoptosis in Macrophages Undergoing Endoplasmic Reticulum Stress,"Seimon, Tracie A.|Harkewicz, Richard|Koschinsky, Marlys L.|Nadolski, Marissa J.|Feric, Nicole T.|Nguyen, Matthew|Magallon, Jorge|Liao, Xianghai|Tabas, Ira|Moore, Kathryn J.|Golenbock, Douglas|Tsimikas, Sotirios|Witztum, Joseph L.",NYU|Univ Massachusetts|Univ Calif San Diego|Univ Calif San Diego|Univ Windsor|Columbia Univ|Columbia Univ|Columbia Univ,198,CELL METABOLISM,1550-4131,1932-7420
WOS:000284146100027,2010,RANKL Up-regulates Brain-type Creatine Kinase via Poly(ADP-ribose) Polymerase-1 during Osteoclastogenesis,"Sun, Yong|Chen, Jianfeng|Liu, Qizhan|Mao, Xia|Chen, Yabing|Wu, Hui",Vet Affairs Med Ctr Res Serv|Univ Alabama Birmingham|Univ Alabama Birmingham,11,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000284599900011,2010,"Role of Kruppel-like factors in leukocyte development, function, and disease","Cao, Zhuoxiao|Wara, Akm Khyrul|Icli, Basak|Sun, Xinghui|Feinberg, Mark W.",Harvard Univ,65,BLOOD,0006-4971,1528-0020
WOS:000284599900046,2010,von Willebrand factor promotes leukocyte extravasation,"Jones, Claire|Vestweber, Dietmar|Wild, Martin K.|Nieswandt, Bernhard|Schneider, Stefan W.|Goerge, Tobias|Krombach, Fritz|Zarbock, Alexander|Khandoga, Alexander G.|Li, Hang|Broermann, Andre|Petri, Bjoern",Univ Wurzburg|Univ Wurzburg|Univ Munster|Univ Munster|Univ Munich|Max Planck Inst Mol Biomed,76,BLOOD,0006-4971,1528-0020
WOS:000284642200003,2010,Differential effects of alendronate and losartan therapy on osteopenia and aortic aneurysm in mice with severe Marfan syndrome,"Cook, Jason R.|Smaldone, Silvia|Siciliano, Gabriella|Rifkin, Aaron N.|Dietz, Harry C.|Rifkin, Daniel B.|Ramirez, Francesco|Lee-Arteaga, Sui|Nistala, Harikiran|Carta, Luca",Johns Hopkins Univ|Johns Hopkins Univ|Johns Hopkins Univ|Johns Hopkins Univ|NYU|Mt Sinai Sch Med,31,HUMAN MOLECULAR GENETICS,0964-6906,1460-2083
WOS:000285185700004,2010,Targeting Heme Oxygenase-1 in Vascular Disease,"Durante, William",Univ Missouri,60,CURRENT DRUG TARGETS,1389-4501,1873-5592
WOS:000285274400008,2010,Statins Enhance Formation of Phagocyte Extracellular Traps,"Cogen, Anna L.|Nizet, Victor|Glass, Christopher K.|Wang, Yanming|Monestier, Marc|Gallo, Richard L.|Zinkernagel, Annelies S.|Hensler, Mary E.|Bright, A. Taylor|von Koeckritz-Blickwede, Maren|Chow, Ohn A.",Rady Childrens Hosp|Penn State Univ|Temple Univ|Temple Univ|Vet Adm San Diego Hlth Care Syst|Univ Calif San Diego|Univ Calif San Diego|Univ Calif San Diego|Univ Calif San Diego|Univ Calif San Diego,144,CELL HOST & MICROBE,1931-3128,1934-6069
WOS:000285325900006,2010,"Methods to assess stem cell lineage, fate and function","Nguyen, Patricia K.|Wu, Joseph C.|Nag, Divya",Stanford Univ|Stanford Univ|Stanford Univ,13,ADVANCED DRUG DELIVERY REVIEWS,0169-409X,1872-8294
WOS:000285342400026,2011,The Anti-Inflammatory Cytokine Interleukin 19 Is Expressed By and Angiogenic for Human Endothelial Cells,"Autieri, Michael V.|Jain, Surbhi|Gabunia, Khatuna|Kelemen, Sheri E.|Panetti, Tracee S.",Temple Univ,28,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000285583400043,2010,Cooperation of tissue factor cytoplasmic domain and PAR2 signaling in breast cancer development,"Petersen, Lars C.|Ruf, Wolfram|Schaffner, Florence|Versteeg, Henri H.|Schillert, Anja|Yokota, Naho|Mueller, Barbara M.",Torrey Pines Inst Mol Studies|Novo Nordisk|Leiden Univ|Scripps Res Inst,54,BLOOD,0006-4971,1528-0020
WOS:000285831700043,2011,PHOSIDA 2011: the posttranslational modification database,"Gnad, Florian|Gunawardena, Jeremy|Mann, Matthias",Harvard Univ|Max Planck Inst Biochem,204,NUCLEIC ACIDS RESEARCH,0305-1048,1362-4962
WOS:000286375500008,2011,Effects of Disturbed Flow on Vascular Endothelium: Pathophysiological Basis and Clinical Perspectives,"Chiu, Jeng-Jiann|Chien, Shu",Natl Hlth Res Inst|Natl Yang Ming Univ|Univ Calif San Diego|Univ Calif San Diego|Univ Calif San Diego,615,PHYSIOLOGICAL REVIEWS,0031-9333,1522-1210
WOS:000286433800004,2011,Quantitative Proteomics for Epigenetics,"Mann, Matthias|Vermeulen, Michiel|Eberl, H. Christian",Univ Med Ctr Utrecht|Univ Med Ctr Utrecht|Max Planck Inst Biochem,37,CHEMBIOCHEM,1439-4227,1439-7633
WOS:000286727900021,2011,Cardiovascular Molecular Imaging Focus on Clinical Translation,"Wu, Joseph C.|Chen, Ian Y.",Stanford Univ|Stanford Univ|Stanford Univ|Stanford Univ,81,CIRCULATION,0009-7322,1524-4539
WOS:000286940400004,2011,Use of stable isotope labeling by amino acids in cell culture as a spike-in standard in quantitative proteomics,"Mann, Matthias|Wisniewski, Jacek R.|Zanivan, Sara|Kruger, Marcus|Ishihama, Yasushi|Cox, Juergen|Geiger, Tamar",Kyoto Univ|Max Planck Inst Heart & Lung Res|Max Planck Inst Biochem,147,NATURE PROTOCOLS,1754-2189,1750-2799
WOS:000287038900002,2011,"MEK5 is Activated by Shear Stress, Activates ERK5 and Induces KLF4 to Modulate TNF Responses in Human Dermal Microvascular Endothelial Cells","Jensen, Todd J.|Morelock, Maurice|Pober, Jordan S.|Hanidu, Adedayo|Qi, Zhenhao|Tatake, Revati J.|Clark, Paul R.|Kluger, Martin S.",Yale Univ|Boehringer Ingelheim Pharmaceut Inc|Yale Univ|Yale Univ,32,MICROCIRCULATION,1073-9688,1549-8719
WOS:000287223900010,2011,Speckle Patterning of Soft Tissues for Strain Field Measurement Using Digital Image Correlation: Preliminary Quality Assessment of Patterns,"Wang, Yanqing|Lessner, Susan M.|Ning, Jinfeng|Braxton, Vaughn G.|Wang, Ying|Sutton, Michael A.",Univ S Carolina|Univ S Carolina|Univ S Carolina,14,MICROSCOPY AND MICROANALYSIS,1431-9276,1435-8115
WOS:000287336600013,2011,T Lymphocytes Negatively Regulate Lymph Node Lymphatic Vessel Formation,"Koh, Bong Ihn|Kim, Minah|Lee, Seung-Hyo|Koh, Gou Young|Gollamudi, Sudheer|Kim, Yun-Keun|Kataru, Raghu P.|Kim, Honsoul|Jang, Cholsoon|Choi, Dong Kyu",Pohang Univ Sci & Technol|Pohang Univ Sci & Technol|Korea Adv Inst Sci & Technol|Korea Adv Inst Sci & Technol|Korea Adv Inst Sci & Technol|Korea Adv Inst Sci & Technol,100,IMMUNITY,1074-7613,1097-4180
WOS:000287409100046,2011,Coronin 2A mediates actin-dependent de-repression of inflammatory response genes,"Czech, Michael P.|Saijo, Kaoru|Huang, Wendy|Ghisletti, Serena|Aouadi, Myriam|Tesz, Greg J.|Zhang, Dawn X.|Gandhi, Meghal|Yao, Joyee|Glass, Christopher K.|Rosenfeld, Michael G.|Goode, Bruce L.",Univ Calif San Diego|Univ Calif San Diego|Univ Massachusetts|Brandeis Univ|Univ Calif San Diego|Univ Calif San Diego,82,NATURE,0028-0836,1476-4687
WOS:000287409900019,2011,"beta-Catenin Mediates Mechanically Regulated, Transforming Growth Factor-beta 1-Induced Myofibroblast Differentiation of Aortic Valve Interstitial Cells","Chen, Jan-Hung|Simmons, Craig A.|Yip, Cindy Ying Yin|Sider, Krista L.|Chen, Wen Li Kelly",Univ Toronto|Univ Toronto|Univ Toronto,87,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000287409900020,2011,Mitral Valve Endothelial Cells With Osteogenic Differentiation Potential,"Levine, Robert A.|Aikawa, Elena|Wylie-Sears, Jill|Bischoff, Joyce|Yang, Jeong-Hee",Massachusetts Gen Hosp|Brigham & Womens Hosp|Harvard Univ|Harvard Univ,58,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000287684100003,2011,"FAF1, a Gene that Is Disrupted in Cleft Palate and Has Conserved Function in Zebrafish","Claes, Filip|Langenberg, Tobias|Desmyter, Laurence|Carmeliet, Peter|Vikkula, Miikka|Ghassibe-Sabbagh, Michella|Ludwig, Kerstin U.|Nowak, Stefanie|Mossey, Peter A.|Noethen, Markus|Dewerchin, Mieke|Francois, Genevieve|Revencu, Nicole|Vanwijck, Romain|Hecht, Jacqueline|Mangold, Elisabeth|Murray, Jeffrey|Imoehl, Sandra|Baluardo, Carlotta|Ferrian, Melissa|Mansilla, Maria Adela|Rubini, Michele|Vermeesch, Joris R.|Poirel, Helene A.|Backx, Liesbeth|Hermans, Karlien|Pellerin, Philippe|Bayet, Benedicte|Boute, Odile",Univ Texas Houston|Catholic Univ Louvain|Univ Dundee|Univ Ferrara|Univ Bonn|Univ Bonn|Univ Iowa|Katholieke Univ Leuven|CHU Lille|Clin Univ St Luc|CHU Lille|Flanders Inst Biotechnol|Katholieke Univ Leuven|Catholic Univ Louvain,25,AMERICAN JOURNAL OF HUMAN GENETICS,0002-9297,1537-6605
WOS:000287803800011,2011,Spatial association of the Cav1.2 calcium channel with alpha(5)beta(1)-integrin,"Davis, George E.|Davis, Michael J.|Chao, Jun-Tzu|Zamponi, Gerald W.|Gui, Peichun",Univ Calgary|Univ Missouri,16,AMERICAN JOURNAL OF PHYSIOLOGY-CELL PHYSIOLOGY,0363-6143,1522-1563
WOS:000287807000011,2011,Development of severe skeletal defects in induced SHP-2-deficient adult mice: a model of skeletal malformation in humans with SHP-2 mutations,"Lapinski, Philip E.|Bauler, Timothy J.|Kamiya, Nobuhiro|Langewisch, Eric|Mishina, Yuji|Wilkinson, John E.|Feng, Gen-Sheng|King, Philip D.",Univ Calif San Diego|Univ Michigan|Texas Scottish Rite Hosp Children|Univ Michigan|Univ Michigan,25,DISEASE MODELS & MECHANISMS,1754-8403,1754-8411
WOS:000287846500024,2011,Accurate Quantification of More Than 4000 Mouse Tissue Proteins Reveals Minimal Proteome Changes During Aging,"Mann, Matthias|Walther, Dirk M.",Max Planck Inst Biochem,39,MOLECULAR & CELLULAR PROTEOMICS,1535-9476,1535-9484
WOS:000287847200004,2011,"S100A11 Mediates Hypoxia-induced Mitogenic Factor (HIMF)-induced Smooth Muscle Cell Migration, Vesicular Exocytosis, and Nuclear Activation","Johns, Roger A.|Van Eyk, Jennifer|Angelini, Daniel J.|Su, Qingning|Fu, Zongming|Fan, Chunling",Shenzhen Univ|Johns Hopkins Univ|Johns Hopkins Univ|Johns Hopkins Univ,8,MOLECULAR & CELLULAR PROTEOMICS,1535-9476,1535-9484
WOS:000288116500018,2011,A Slit/miR-218/Robo regulatory loop is required during heart tube formation in zebrafish,"Wythe, Joshua D.|Bruneau, Benoit G.|Stainier, Didier Y. R.|Woo, Stephanie|Fish, Jason E.|Srivastava, Deepak|Xiao, Tong",Univ Calif San Francisco|Univ Calif San Francisco|Univ Calif San Francisco|Univ Toronto|Univ Hlth Network|Univ Calif San Francisco|Gladstone Inst Cardiovasc Dis,84,DEVELOPMENT,0950-1991,1477-9129
WOS:000288196600027,2011,Basic Data Related to Surgical Infrainguinal Revascularization Procedures: A Twenty Year Update,"Muto, Akihito|Dardik, Alan|Ziegler, Kenneth R.|Eghbalieh, Sammy D. D.",VA Connecticut Healthcare Syst|St Marys Hosp|Interdept Program Vasc Biol & Therapeut|Yale Univ,8,ANNALS OF VASCULAR SURGERY,0890-5096,1615-5947
WOS:000288221600005,2011,Autologous cell therapy for cardiac repair,"Stewart, Duncan J.|Davis, Darryl R.",Univ Ottawa|Ottawa Hosp Res Inst,16,EXPERT OPINION ON BIOLOGICAL THERAPY,1471-2598,1744-7682
WOS:000288247700023,2011,Transcriptional Regulation of ATP-binding Cassette Transporter A1 Expression by a Novel Signaling Pathway,"Zhou, Lichun|Yang, Hong|Guo, Zhongmao|Chen, Xinping|Zhao, Yanfeng|Okoro, Emmanuel U.",Wuhan Univ|Meharry Med Coll,17,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000288613500002,2011,A Simplified Implementation of Edge Detection in MATLAB is Faster and More Sensitive than Fast Fourier Transform for Actin Fiber Alignment Quantification,"Clyne, Alisa Morss|Kemeny, Steven Frank",Drexel Univ|Drexel Univ,13,MICROSCOPY AND MICROANALYSIS,1431-9276,1435-8115
WOS:000288891700015,2011,Biological Basis of Therapeutic Lymphangiogenesis,"Norrmen, Camilla|Alitalo, Kari|Petrova, Tatiana V.|Tammela, Tuomas",CHUV|Univ Lausanne|Univ Lausanne|Univ Helsinki|Univ Helsinki,66,CIRCULATION,0009-7322,1524-4539
WOS:000288894200018,2011,Anti-inflammatory cytokine interleukin-19 inhibits smooth muscle cell migration and activation of cytoskeletal regulators of VSMC motility,"Jain, Surbhi|England, Ross N.|Autieri, Michael V.|Gabunia, Khatuna",Temple Univ,19,AMERICAN JOURNAL OF PHYSIOLOGY-CELL PHYSIOLOGY,0363-6143,1522-1563
WOS:000289276600009,2011,Circulating plasma cholesteryl ester transfer protein activity and blood pressure tracking in the community,"D'Agostino, Ralph B.|Vasan, Ramachandran S.|Zachariah, Justin P.|Pencina, Michael J.|Lyass, Asya|Kaur, Guneet|Ordovas, Jose M.",Boston Univ|Boston Univ|Tufts Univ|Tufts Univ|Boston Univ|Harvard Univ|Childrens Hosp|Framingham Heart Dis Epidemiol Study,0,JOURNAL OF HYPERTENSION,0263-6352,1473-5598
WOS:000289494200015,2011,Cell Protrusions and Tethers: A Unified Approach,"Ley, Klaus|Pospieszalska, Maria K.|Lasiecka, Irena",Univ Virginia|La Jolla Inst Allergy & Immunol,10,BIOPHYSICAL JOURNAL,0006-3495,1542-0086
WOS:000289707100003,2011,"A Repair ""Kit"" for the Infarcted Heart","Mignone, John L.|Murry, Charles E.",Univ Washington|Univ Washington|Univ Washington|Univ Washington,3,CELL STEM CELL,1934-5909,1875-9777
WOS:000289924700014,2011,Blood Vessel Tubulogenesis Requires Rasip1 Regulation of GTPase Signaling,"Davis, George E.|Chen, Zhijian J.|Skaug, Brian|Chong, Diana C.|Fu, Stephen|Sacharidou, Anastasia|Xu, Ke|Cleaver, Ondine",Dalton Cardiovasc Res Ctr|Univ Missouri|Univ Texas SW Med Ctr Dallas|Univ Texas SW Med Ctr Dallas,63,DEVELOPMENTAL CELL,1534-5807,1878-1551
WOS:000290095700025,2011,Protective role of heme oxygenase-1 against inflammation in atherosclerosis,"Durante, William",Univ Missouri,28,FRONTIERS IN BIOSCIENCE-LANDMARK,1093-9946,1093-4715
WOS:000290125100008,2011,The zebrafish: scalable in vivo modeling for systems biology,"Deol, Rahul C.|MacRae, Calum A.",Massachusetts Gen Hosp|Harvard Univ|Brigham & Womens Hosp,2,WILEY INTERDISCIPLINARY REVIEWS-SYSTEMS BIOLOGY AND MEDICINE,1939-5094,1939-005X
WOS:000290298400038,2011,Current Usage and Future Directions for the Bovine Pericardial Patch,"Li, Xin|Ziegler, Kenneth R.|Model, Lynn S.|Eghbalieh, Sammy D. D.|Shu, Chang|Dardik, Alan|Kim, Susun T.|Brenes, Robert A.|Guo, Yuanyuan",VA Connecticut Healthcare Syst|St Marys Hosp|Cent S Univ|Yale Univ|Yale Univ,44,ANNALS OF VASCULAR SURGERY,0890-5096,1615-5947
WOS:000290485800004,2011,Microfabrication and nanotechnology in stent design,"Chaikof, Elliot L.|Martinez, Adam W.",Georgia Inst Technol|Harvard Univ|Harvard Univ|Beth Israel Deaconess Med Ctr|Emory Univ,31,WILEY INTERDISCIPLINARY REVIEWS-NANOMEDICINE AND NANOBIOTECHNOLOGY,1939-5116,1939-0041
